941;28;ENCISO
942;28;FLORIÁN
943;28;FLORIDABLANCA
944;28;GALÁN
945;28;GÁMBITA
946;28;GIRÓN
947;28;GUACA
948;28;GUADALUPE
949;28;GUAPOTÁ
950;28;GUAVATÁ
951;28;GÜEPSA
952;28;HATO
953;28;JESÚS MARÍA
954;28;JORDÁN
955;28;LA BELLEZA
956;28;LA PAZ
957;28;LANDÁZURI
958;28;LEBRIJA
959;28;LOS SANTOS
960;28;MACARAVITA
961;28;MÁLAGA
962;28;MATANZA
963;28;MOGOTES
964;28;MOLAGAVITA
965;28;OCAMONTE
966;28;OIBA
967;28;ONZAGA
968;28;PALMAR
969;28;PALMAS DEL SOCORRO
970;28;PÁRAMO
971;28;PIEDECUESTA
972;28;PINCHOTE
973;28;PUENTE NACIONAL
974;28;PUERTO PARRA
975;28;PUERTO WILCHES
976;28;RIONEGRO
977;28;SABANA DE TORRES
978;28;SAN ANDRÉS
979;28;SAN BENITO
980;28;SAN GIL
981;28;SAN JOAQUÍN
982;28;SAN JOSÉ DE MIRANDA
983;28;SAN MIGUEL
984;28;SAN VICENTE DE CHUCURÍ
985;28;SANTA BÁRBARA
986;28;SANTA HELENA DEL OPÓN
987;28;SIMACOTA
988;28;SOCORRO
989;28;SUAITA
990;28;SUCRE
991;28;SURATÁ
992;28;TONA
993;28;VALLE DE SAN JOSÉ
994;28;VÉLEZ
995;28;VETAS
996;28;VILLANUEVA
997;28;ZAPATOCA
998;29;BUENAVISTA
999;29;CAIMITO
1000;29;CHALÁN
1001;29;COLOSO
1002;29;COROZAL
1003;29;COVEÑAS
1004;29;EL ROBLE
1005;29;GALERAS
1006;29;GUARANDA
1007;29;LA UNIÓN
1008;29;LOS PALMITOS
1009;29;MAJAGUAL
1010;29;MORROA
1011;29;OVEJAS
1012;29;PALMITO
1013;29;SAMPUÉS
1014;29;SAN BENITO ABAD
1015;29;SAN JUAN DE BETULIA
1016;29;SAN LUIS DE SINCÉ
1017;29;SAN MARCOS
1018;29;SAN ONOFRE
1019;29;SAN PEDRO
1020;29;SANTIAGO DE TOLÚ
1021;29;SINCELEJO
1022;29;SUCRE
1023;29;TOLÚ VIEJO
1024;30;ALPUJARRA
1025;30;ALVARADO
1026;30;AMBALEMA
1027;30;ANZOÁTEGUI
1028;30;ARMERO GUAYABAL
1029;30;ATACO
1030;30;CAJAMARCA
1031;30;CARMEN DE APICALÁ
1032;30;CASABIANCA
1033;30;CHAPARRAL
1034;30;COELLO
1035;30;COYAIMA
1036;30;CUNDAY
1037;30;DOLORES
1038;30;ESPINAL
1039;30;FALAN
1040;30;FLANDES
1041;30;FRESNO
1042;30;GUAMO
1043;30;HERVEO
1044;30;HONDA
1045;30;IBAGUÉ
1046;30;ICONONZO
1047;30;LÉRIDA
1048;30;LÍBANO
1049;30;MELGAR
1050;30;MURILLO
1051;30;NATAGAIMA
1052;30;ORTEGA
1053;30;PALOCABILDO
1054;30;PIEDRAS
1055;30;PLANADAS
1056;30;PRADO
1057;30;PURIFICACIÓN
1058;30;RIOBLANCO
1059;30;RONCESVALLES
1060;30;ROVIRA
1061;30;SALDAÑA
1062;30;SAN ANTONIO
1063;30;SAN LUIS
1064;30;SAN SEBASTIÁN DE MARIQUITA
1065;30;SANTA ISABEL
1066;30;SUÁREZ
1067;30;VALLE DE SAN JUAN
1068;30;VENADILLO
1069;30;VILLAHERMOSA
1070;30;VILLARRICA
1071;31;ALCALÁ
1072;31;ANDALUCÍA
1073;31;ANSERMANUEVO
1074;31;ARGELIA
1075;31;BOLÍVAR
1076;31;BUENAVENTURA
1077;31;BUGALAGRANDE
1078;31;CAICEDONIA
1079;31;CALI
1080;31;CALIMA
1081;31;CANDELARIA
1082;31;CARTAGO
1083;31;DAGUA
1084;31;EL ÁGUILA
1085;31;EL CAIRO
1086;31;EL CERRITO
1087;31;EL DOVIO
